ID ,TITLE,AMOUNT,AWARDS,DEADLINE,SPONSORS,Description,Eligibility Requirements,STUDY LEVEL,FIELD OF STUDY,COUNTRY,OFFICIAL LINK,ADDITIONAL NOTES
N/A N/A N/A N/A N/A N/A N/A N/A-N/A N/AIN/AsN/A N/AaN/A N/ACN/AaN/AnN/AaN/AdN/AiN/AaN/AnN/A N/ApN/AeN/ArN/AmN/AaN/AnN/AeN/AnN/AtN/A N/ArN/AeN/AsN/AiN/AdN/AeN/AnN/AtN/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A N/A N/A N/A N/A-N/A N/AHN/AaN/AsN/A N/AaN/A N/AvN/AaN/AlN/AiN/AdN/A N/ACN/AaN/AnN/AaN/AdN/AiN/AaN/AnN/A N/AsN/AtN/AuN/AdN/AyN/A N/ApN/AeN/ArN/AmN/AiN/AtN/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AWN/AeN/A N/AhN/AaN/AvN/AeN/A N/AcN/ArN/AeN/AaN/AtN/AeN/AdN/A N/AtN/AhN/AiN/AsN/A N/AsN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/A N/AsN/ApN/AeN/AcN/AiN/AfN/AiN/AcN/AaN/AlN/AlN/AyN/A N/AfN/AoN/ArN/A N/AiN/AnN/AtN/AeN/ArN/AnN/AaN/AtN/AiN/AoN/AnN/AaN/AlN/A N/AaN/AnN/AdN/A N/ADN/AAN/ACN/AAN/A N/AsN/AtN/AuN/AdN/AeN/AnN/AtN/AsN/A.N/A N/ATN/AhN/AeN/ArN/AeN/AfN/AoN/ArN/AeN/A,N/A N/AUN/A.N/ASN/A.N/A N/AcN/AiN/AtN/AiN/AzN/AeN/AnN/AsN/A N/AwN/AiN/AsN/AhN/AiN/AnN/AgN/A N/AtN/AoN/A N/AsN/AtN/AuN/AdN/AyN/A N/AiN/AnN/A N/AtN/AhN/AeN/A N/AUN/A.N/ASN/A.N/A N/AaN/AnN/AdN/A N/ACN/AaN/AnN/AaN/AdN/AiN/AaN/AnN/A N/AcN/AiN/AtN/AiN/AzN/AeN/AnN/AsN/A N/AwN/AiN/AsN/AhN/AiN/AnN/AgN/A N/AtN/AoN/A N/AsN/AtN/AuN/AdN/AyN/A N/AiN/AnN/A N/ACN/AaN/AnN/AaN/AdN/AaN/A N/AaN/ArN/AeN/A N/AnN/AoN/AtN/A N/AeN/AlN/AiN/AgN/AiN/AbN/AlN/AeN/A N/AfN/AoN/ArN/A N/AtN/AhN/AiN/AsN/A N/AsN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/A.N/AN/A,N/AAN/AlN/AlN/A,N/AAN/AlN/AlN/A N/AFN/AiN/AeN/AlN/AdN/AsN/A,N/AUN/ASN/AAN/A N/A&N/A N/ACN/AaN/AnN/AaN/AdN/AaN/A,N/AhN/AtN/AtN/ApN/AsN/A:N/A/N/A/N/AwN/AwN/AwN/A.N/AmN/ApN/AoN/AwN/AeN/ArN/AfN/AiN/AnN/AaN/AnN/AcN/AiN/AnN/AgN/A.N/AcN/AoN/AmN/A/N/AsN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/AsN/A/N/AgN/AlN/AoN/AbN/AaN/AlN/A-N/AcN/AiN/AtN/AiN/AzN/AeN/AnN/A,N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/ASN/ACN/AHN/A0N/A0N/A0N/A3N/A,N/AMN/APN/AON/AWN/AEN/ARN/A N/AWN/AoN/AmN/AeN/AnN/A N/AiN/AnN/A N/ASN/ATN/AEN/AMN/A N/ASN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/A,N/AN/A$N/A5N/A,N/A0N/A0N/A0N/A N/A-N/A N/A$N/A2N/A,N/A0N/A0N/A0N/A N/A-N/A N/A$N/A1N/A,N/A0N/A0N/A0N/AN/A,N/ANN/AoN/AtN/A N/ASN/ApN/AeN/AcN/AiN/AfN/AiN/AeN/AdN/A,N/A2N/A0N/A2N/A5N/A/N/A0N/A7N/A/N/A3N/A1N/A,N/AMN/APN/AON/AWN/AEN/ARN/A N/AFN/AiN/AnN/AaN/AnN/AcN/AiN/AnN/AgN/A,N/AN/AWN/AeN/A N/AbN/AeN/AlN/AiN/AeN/AvN/AeN/A N/AiN/AnN/A N/AaN/AdN/AdN/ArN/AeN/AsN/AsN/AiN/AnN/AgN/A N/AiN/AnN/AeN/AqN/AuN/AaN/AlN/AiN/AtN/AyN/A N/AiN/AnN/A N/AeN/AdN/AuN/AcN/AaN/AtN/AiN/AoN/AnN/A.N/A N/AIN/AnN/A N/ArN/AeN/AcN/AoN/AgN/AnN/AiN/AtN/AiN/AoN/AnN/A N/AoN/AfN/A N/AtN/AhN/AeN/A N/AeN/AxN/AtN/ArN/AaN/AoN/ArN/AdN/AiN/AnN/AaN/ArN/AyN/A N/ApN/AoN/AtN/AeN/AnN/AtN/AiN/AaN/AlN/A N/AoN/AfN/A N/AwN/AoN/AmN/AeN/AnN/A N/AiN/AnN/A N/AtN/AhN/AeN/A N/AsN/AcN/AiN/AeN/AnN/AcN/AeN/AsN/A,N/A N/AwN/AeN/A N/AcN/ArN/AeN/AaN/AtN/AeN/AdN/A N/AtN/AhN/AeN/A N/AMN/APN/AON/AWN/AEN/ARN/A N/AWN/AoN/AmN/AeN/AnN/A N/AiN/AnN/A N/ASN/ATN/AEN/AMN/A N/ASN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/A.N/A N/AYN/AoN/AuN/A N/AdN/AoN/AnN/A'N/AtN/A N/AnN/AeN/AeN/AdN/A N/AtN/AoN/A N/AbN/AeN/A N/AaN/AnN/A N/AMN/APN/AON/AWN/AEN/ARN/A N/AbN/AoN/ArN/ArN/AoN/AwN/AeN/ArN/A N/AtN/AoN/A N/AaN/ApN/ApN/AlN/AyN/A!N/A N/AWN/AhN/AaN/AtN/A N/AaN/ArN/AeN/A N/AyN/AoN/AuN/A N/AwN/AaN/AiN/AtN/AiN/AnN/AgN/A N/AfN/AoN/ArN/A?N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AEN/AmN/ApN/AoN/AwN/AeN/ArN/AiN/AnN/AgN/A N/AwN/AoN/AmN/AeN/AnN/A N/AiN/AnN/A N/ASN/ATN/AEN/AMN/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AIN/AnN/A N/AkN/AeN/AeN/ApN/AiN/AnN/AgN/A N/AwN/AiN/AtN/AhN/A N/AMN/APN/AON/AWN/AEN/ARN/A'N/AsN/A N/AcN/AoN/AmN/AmN/AiN/AtN/AmN/AeN/AnN/AtN/A N/AtN/AoN/A N/AeN/AmN/ApN/AoN/AwN/AeN/ArN/A N/AhN/AiN/AgN/AhN/A-N/ApN/AoN/AtN/AeN/AnN/AtN/AiN/AaN/AlN/A N/AgN/AlN/AoN/AbN/AaN/AlN/A N/AcN/AiN/AtN/AiN/AzN/AeN/AnN/AsN/A N/AtN/AoN/A N/ArN/AeN/AaN/AlN/AiN/AzN/AeN/A N/AtN/AhN/AeN/AiN/ArN/A N/AeN/AdN/AuN/AcN/AaN/AtN/AiN/AoN/AnN/AaN/AlN/A N/AaN/AsN/ApN/AiN/ArN/AaN/AtN/AiN/AoN/AnN/AsN/A N/AN/A N/AaN/AnN/AdN/A N/AbN/AeN/AcN/AoN/AmN/AeN/A N/AtN/AoN/AmN/AoN/ArN/ArN/AoN/AwN/A'N/AsN/A N/AlN/AeN/AaN/AdN/AiN/AnN/AgN/A N/AsN/AcN/AiN/AeN/AnN/AtN/AiN/AsN/AtN/AsN/A N/AaN/AnN/AdN/A N/AiN/AnN/AnN/AoN/AvN/AaN/AtN/AoN/ArN/AsN/A N/AN/A N/AtN/AhN/AiN/AsN/A N/AiN/AnN/AtN/AeN/ArN/AnN/AaN/AtN/AiN/AoN/AnN/AaN/AlN/A N/AsN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/A N/ApN/ArN/AoN/AgN/ArN/AaN/AmN/A N/AfN/AoN/AcN/AuN/AsN/AeN/AsN/A N/AoN/AnN/A N/AwN/AoN/AmN/AeN/AnN/A N/AwN/AhN/AoN/A N/AwN/AiN/AlN/AlN/A N/AuN/AsN/AeN/A N/AtN/AhN/AeN/AiN/ArN/A N/ASN/ATN/AEN/AMN/A N/AdN/AeN/AgN/ArN/AeN/AeN/A N/AtN/AoN/A N/AbN/AeN/AnN/AeN/AfN/AiN/AtN/A N/AsN/AoN/AcN/AiN/AeN/AtN/AyN/A N/AaN/AnN/AdN/A N/AtN/AhN/AeN/A N/ApN/AlN/AaN/AnN/AeN/AtN/A N/AaN/AnN/AdN/A N/AwN/AhN/AoN/A N/AhN/AaN/AvN/AeN/A N/AtN/AhN/AeN/A N/ApN/AoN/AtN/AeN/AnN/AtN/AiN/AaN/AlN/A N/AtN/AoN/A N/AsN/AeN/ArN/AvN/AeN/A N/AaN/AsN/A N/ArN/AoN/AlN/AeN/A N/AmN/AoN/AdN/AeN/AlN/AsN/A N/AaN/AnN/AdN/A N/AaN/AdN/AvN/AoN/AcN/AaN/AtN/AeN/AsN/A N/AfN/AoN/ArN/A N/AwN/AoN/AmN/AeN/AnN/A N/AiN/AnN/A N/ASN/ATN/AEN/AMN/A.N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/ATN/AhN/AeN/A N/ANN/AaN/AtN/AiN/AoN/AnN/AaN/AlN/A N/ACN/AeN/AnN/AtN/AeN/ArN/A N/AfN/AoN/ArN/A N/AEN/AdN/AuN/AcN/AaN/AtN/AiN/AoN/AnN/A N/ASN/AtN/AaN/AtN/AiN/AsN/AtN/AiN/AcN/AsN/A N/ArN/AeN/ApN/AoN/ArN/AtN/AeN/AdN/A N/AtN/AhN/AaN/AtN/A N/A3N/A2N/A%N/A N/AoN/AfN/A N/ASN/ATN/AEN/AMN/A N/AdN/AeN/AgN/ArN/AeN/AeN/AsN/A N/AiN/AnN/A N/AtN/AhN/AeN/A N/AUN/A.N/ASN/A.N/A N/AwN/AeN/ArN/AeN/A N/AaN/AwN/AaN/ArN/AdN/AeN/AdN/A N/AtN/AoN/A N/AwN/AoN/AmN/AeN/AnN/A N/AiN/AnN/A N/AoN/AnN/AeN/A N/AyN/AeN/AaN/ArN/A.N/A N/AWN/AoN/AmN/AeN/AnN/A N/AmN/AaN/AjN/AoN/ArN/AiN/AnN/AgN/A N/AiN/AnN/A N/AcN/AoN/AmN/ApN/AuN/AtN/AeN/ArN/A N/AeN/AnN/AgN/AiN/AnN/AeN/AeN/ArN/AiN/AnN/AgN/A,N/A N/AnN/AuN/AcN/AlN/AeN/AaN/ArN/A N/AsN/AcN/AiN/AeN/AnN/AcN/AeN/A N/AaN/AnN/AdN/A N/AsN/AoN/AfN/AtN/AwN/AaN/ArN/AeN/A N/AdN/AeN/AvN/AeN/AlN/AoN/ApN/AmN/AeN/AnN/AtN/A,N/A N/AaN/AmN/AoN/AnN/AgN/AsN/AtN/A N/AoN/AtN/AhN/AeN/ArN/AsN/A,N/A N/AsN/AhN/AoN/AuN/AlN/AdN/A N/AnN/AoN/AtN/A N/AbN/AeN/A N/AcN/AhN/AaN/AlN/AlN/AeN/AnN/AgN/AeN/AdN/A N/AiN/AnN/A N/AfN/AuN/AnN/AdN/AiN/AnN/AgN/A N/AtN/AhN/AeN/AiN/ArN/A N/AdN/ArN/AeN/AaN/AmN/A.N/A N/AIN/AnN/A N/AaN/AdN/AdN/AiN/AtN/AiN/AoN/AnN/A,N/A N/AtN/AhN/AeN/A N/ASN/AoN/AcN/AiN/AeN/AtN/AyN/A N/AoN/AfN/A N/AWN/AoN/AmN/AeN/AnN/A N/AEN/AnN/AgN/AiN/AnN/AeN/AeN/ArN/AsN/A N/AfN/AoN/AuN/AnN/AdN/A N/AtN/AhN/AaN/AtN/A N/AgN/AeN/AnN/AdN/AeN/ArN/A N/AiN/AnN/AeN/AqN/AuN/AiN/AtN/AiN/AeN/AsN/A N/AaN/ArN/AeN/A N/AeN/AsN/ApN/AeN/AcN/AiN/AaN/AlN/AlN/AyN/A N/ApN/ArN/AoN/AnN/AoN/AuN/AnN/AcN/AeN/AdN/A N/AiN/AnN/A N/AeN/AnN/AgN/AiN/AnN/AeN/AeN/ArN/AiN/AnN/AgN/A N/AaN/AnN/AdN/A N/AcN/AoN/AmN/ApN/AuN/AtN/AeN/ArN/A N/AsN/AcN/AiN/AeN/AnN/AcN/AeN/A,N/A N/AwN/AiN/AtN/AhN/A N/AjN/AuN/AsN/AtN/A N/A2N/A0N/A%N/A N/AoN/AfN/A N/AbN/AaN/AcN/AhN/AeN/AlN/AoN/ArN/A'N/AsN/A N/AdN/AeN/AgN/ArN/AeN/AeN/AsN/A N/AiN/AnN/A N/AeN/AnN/AgN/AiN/AnN/AeN/AeN/ArN/AiN/AnN/AgN/A N/AaN/AnN/AdN/A N/AcN/AoN/AmN/ApN/AuN/AtN/AeN/ArN/A N/AsN/AcN/AiN/AeN/AnN/AcN/AeN/A N/AhN/AeN/AlN/AdN/A N/AbN/AyN/A N/AwN/AoN/AmN/AeN/AnN/A.N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AFN/AoN/ArN/A N/AMN/APN/AON/AWN/AEN/ARN/A N/ACN/AEN/AON/A N/AaN/AnN/AdN/A N/ACN/AoN/A-N/AfN/AoN/AuN/AnN/AdN/AeN/ArN/A N/AMN/AaN/AnN/AuN/A N/ASN/AmN/AaN/AdN/AjN/AaN/A,N/A N/AtN/AhN/AeN/AsN/AeN/A N/AsN/AtN/AaN/AtN/AiN/AsN/AtN/AiN/AcN/AsN/A N/ArN/AeN/ApN/ArN/AeN/AsN/AeN/AnN/AtN/A N/AaN/A N/AsN/AoN/AcN/AiN/AaN/AlN/A N/AcN/AhN/AaN/AlN/AlN/AeN/AnN/AgN/AeN/A N/AtN/AoN/A N/AaN/AdN/AdN/ArN/AeN/AsN/AsN/A.N/A N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AN/AN/AIN/AtN/A'N/AsN/A N/AcN/ArN/AiN/AtN/AiN/AcN/AaN/AlN/A N/AfN/AoN/ArN/A N/AuN/AsN/A N/AaN/AsN/A N/AaN/A N/AsN/AoN/AcN/AiN/AeN/AtN/AyN/A N/AtN/AoN/A N/AhN/AaN/AvN/AeN/A N/AaN/A N/AmN/AeN/AaN/AnN/AiN/AnN/AgN/AfN/AuN/AlN/A N/ArN/AeN/ApN/ArN/AeN/AsN/AeN/AnN/AtN/AaN/AtN/AiN/AoN/AnN/A N/AoN/AfN/A N/AwN/AoN/AmN/AeN/AnN/A N/AsN/AhN/AaN/ApN/AiN/AnN/AgN/A N/AtN/AhN/AeN/A N/AsN/AcN/AiN/AeN/AnN/AcN/AeN/A N/AaN/AnN/AdN/A N/AtN/AeN/AcN/AhN/AnN/AoN/AlN/AoN/AgN/AyN/A N/AoN/AfN/A N/AtN/AoN/AmN/AoN/ArN/ArN/AoN/AwN/A,N/AN/AN/A N/ASN/AmN/AaN/AdN/AjN/AaN/A N/AsN/AaN/AyN/AsN/A.N/A N/AN/AN/ATN/AhN/AeN/A N/AwN/AoN/ArN/AlN/AdN/A N/AmN/AaN/AyN/A N/AlN/AoN/AoN/AkN/A N/AaN/A N/AlN/AoN/AtN/A N/AdN/AiN/AfN/AfN/AeN/ArN/AeN/AnN/AtN/A N/AiN/AfN/A N/AwN/AeN/A N/AdN/AoN/A N/AaN/A N/AbN/AeN/AtN/AtN/AeN/ArN/A N/AjN/AoN/AbN/A N/AaN/AtN/A N/AeN/AnN/AaN/AbN/AlN/AiN/AnN/AgN/A N/AfN/AeN/AmN/AaN/AlN/AeN/A N/AtN/AaN/AlN/AeN/AnN/AtN/A N/AtN/AoN/A N/AsN/AhN/AaN/ApN/AeN/A N/AtN/AhN/AeN/A N/AtN/AeN/AcN/AhN/AnN/AoN/AlN/AoN/AgN/AiN/AeN/AsN/A N/AtN/ArN/AaN/AnN/AsN/AfN/AoN/ArN/AmN/AiN/AnN/AgN/A N/AhN/AeN/AaN/AlN/AtN/AhN/AcN/AaN/ArN/AeN/A,N/A N/AeN/AdN/AuN/AcN/AaN/AtN/AiN/AoN/AnN/A,N/A N/AtN/ArN/AaN/AnN/AsN/ApN/AoN/ArN/AtN/AaN/AtN/AiN/AoN/AnN/A N/AoN/ArN/A N/AcN/AiN/AtN/AiN/AeN/AsN/A N/AfN/AoN/ArN/A N/AiN/AnN/AsN/AtN/AaN/AnN/AcN/AeN/A.N/A N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AN/AN/ABN/AyN/A N/AhN/AeN/AlN/ApN/AiN/AnN/AgN/A N/AtN/AaN/AlN/AeN/AnN/AtN/AeN/AdN/A N/AfN/AeN/AmN/AaN/AlN/AeN/A N/AsN/AtN/AuN/AdN/AeN/AnN/AtN/AsN/A N/AsN/AtN/AuN/AdN/AyN/A N/AaN/AnN/AdN/A N/AwN/AoN/ArN/AkN/A N/AiN/AnN/A N/ANN/AoN/ArN/AtN/AhN/A N/AAN/AmN/AeN/ArN/AiN/AcN/AaN/A,N/A N/AwN/AeN/A'N/ArN/AeN/A N/AhN/AeN/AlN/ApN/AiN/AnN/AgN/A N/AcN/AlN/AoN/AsN/AeN/A N/AtN/AhN/AeN/A N/AgN/AeN/AnN/AdN/AeN/ArN/A N/AgN/AaN/ApN/A N/AiN/AnN/A N/AtN/AhN/AeN/A N/ASN/ATN/AEN/AMN/A N/AwN/AoN/ArN/AkN/AfN/AoN/ArN/AcN/AeN/A.N/A N/ABN/AuN/AtN/A N/AwN/AeN/A'N/AdN/A N/AlN/AiN/AkN/AeN/A N/AtN/AoN/A N/AdN/AoN/A N/AmN/AuN/AcN/AhN/A N/AmN/AoN/ArN/AeN/A,N/A N/AaN/AnN/AdN/A N/AsN/AtN/AaN/ArN/AtN/AiN/AnN/AgN/A N/AtN/AhN/AiN/AsN/A N/AnN/AeN/AwN/A N/AsN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/A N/ApN/ArN/AoN/AgN/ArN/AaN/AmN/A N/AfN/AoN/ArN/A N/AwN/AoN/AmN/AeN/AnN/A N/AiN/AnN/A N/ASN/ATN/AEN/AMN/A N/AiN/AsN/A N/AyN/AeN/AtN/A N/AaN/AnN/AoN/AtN/AhN/AeN/ArN/A N/AwN/AaN/AyN/A N/AtN/AoN/A N/AlN/AeN/AvN/AeN/AlN/A N/AtN/AhN/AeN/A N/ApN/AlN/AaN/AyN/AiN/AnN/AgN/A N/AfN/AiN/AeN/AlN/AdN/A.N/AN/AN/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/ASN/AcN/AhN/AoN/AlN/AaN/ArN/AsN/AhN/AiN/ApN/AsN/A N/AaN/AwN/AaN/ArN/AdN/AeN/AdN/A N/AaN/AnN/AnN/AuN/AaN/AlN/AlN/AyN/A N/AtN/AoN/A N/AiN/AnN/AtN/AeN/ArN/AnN/AaN/AtN/AiN/AoN/AnN/AaN/AlN/A N/AaN/AnN/AdN/A N/ADN/AAN/ACN/AAN/A N/AsN/AtN/AuN/AdN/AeN/AnN/AtN/AsN/A N/AeN/AnN/ArN/AoN/AlN/AlN/AeN/AdN/A N/AaN/AtN/A N/AsN/AcN/AhN/AoN/AoN/AlN/AsN/A N/AMN/APN/AON/AWN/AEN/ARN/A N/AsN/AuN/ApN/ApN/AoN/ArN/AtN/AsN/A.N/A N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AAN/AwN/AaN/ArN/AdN/AsN/A:N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AGN/ArN/AaN/AnN/AdN/A N/APN/ArN/AiN/AzN/AeN/A:N/A N/A$N/A5N/A,N/A0N/A0N/A0N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/AFN/AiN/ArN/AsN/AtN/A N/ARN/AuN/AnN/AnN/AeN/ArN/A-N/AUN/ApN/A:N/A N/A$N/A2N/A,N/A0N/A0N/A0N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/ASN/AeN/AcN/AoN/AnN/AdN/A N/ARN/AuN/AnN/AnN/AeN/ArN/A-N/AUN/ApN/A:N/A N/A$N/A1N/A,N/A0N/A0N/A0N/AN/A,N/AN/A-N/A N/ABN/AeN/A N/AaN/AcN/AcN/AeN/ApN/AtN/AeN/AdN/A N/AaN/AtN/A,N/A N/AoN/ArN/A N/AeN/AnN/ArN/AoN/AlN/AlN/AeN/AdN/A N/AiN/AnN/A,N/A N/AaN/A N/AfN/AuN/AlN/AlN/A-N/AtN/AiN/AmN/AeN/A N/AdN/AeN/AgN/ArN/AeN/AeN/A N/ApN/ArN/AoN/AgN/ArN/AaN/AmN/A N/AaN/AtN/A N/AaN/A N/AUN/A.N/ASN/A.N/A N/AoN/ArN/A N/ACN/AaN/AnN/AaN/AdN/AiN/AaN/AnN/A N/AsN/AcN/AhN/AoN/AoN/AlN/A N/AtN/AhN/AaN/AtN/A N/AMN/APN/AON/AWN/AEN/ARN/A N/AsN/AuN/ApN/ApN/AoN/ArN/AtN/AsN/A,N/A N/AaN/AnN/AdN/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A-N/A N/ABN/AeN/A N/AaN/AnN/A N/AiN/AnN/AtN/AeN/ArN/AnN/AaN/AtN/AiN/AoN/AnN/AaN/AlN/A N/AsN/AtN/AuN/AdN/AeN/AnN/AtN/A N/AaN/AlN/AlN/AoN/AwN/AeN/AdN/A N/AtN/AoN/A N/AlN/AeN/AgN/AaN/AlN/AlN/AyN/A N/AsN/AtN/AuN/AdN/AyN/A N/AiN/AnN/A N/AtN/AhN/AeN/A N/AUN/A.N/ASN/A.N/A N/AoN/ArN/A N/ACN/AaN/AnN/AaN/AdN/AaN/A,N/A N/AaN/AsN/A N/AaN/ApN/ApN/AlN/AiN/AcN/AaN/AbN/AlN/AeN/A:N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A+N/A N/AFN/AoN/ArN/A N/AsN/AtN/AuN/AdN/AyN/A N/AiN/AnN/A N/AtN/AhN/AeN/A N/AUN/A.N/ASN/A.N/A,N/A N/AtN/AhN/AiN/AsN/A N/AmN/AeN/AaN/AnN/AsN/A N/AtN/AhN/AaN/AtN/A N/AtN/AhN/AeN/A N/AaN/ApN/ApN/AlN/AiN/AcN/AaN/AnN/AtN/A N/AmN/AeN/AeN/AtN/AsN/A N/AoN/AnN/AeN/A N/AoN/AfN/A N/AtN/AhN/AeN/AsN/AeN/A N/AcN/ArN/AiN/AtN/AeN/ArN/AiN/AaN/A:N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A N/A N/A N/A N/A-N/A N/AHN/AaN/AsN/A N/AaN/A N/AvN/AaN/AlN/AiN/AdN/A N/AvN/AiN/AsN/AaN/A N/AtN/AhN/AaN/AtN/A N/ApN/AeN/ArN/AmN/AiN/AtN/AsN/A N/AsN/AtN/AuN/AdN/AyN/A N/AiN/AnN/A N/AtN/AhN/AeN/A N/AUN/A.N/ASN/A.N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A N/A N/A N/A N/A-N/A N/AIN/AsN/A N/ApN/ArN/AoN/AtN/AeN/AcN/AtN/AeN/AdN/A N/AuN/AnN/AdN/AeN/ArN/A N/AtN/AhN/AeN/A N/ADN/AeN/AfN/AeN/ArN/ArN/AeN/AdN/A N/AAN/AcN/AtN/AiN/AoN/AnN/A N/AfN/AoN/ArN/A N/ACN/AhN/AiN/AlN/AdN/AhN/AoN/AoN/AdN/A N/AAN/ArN/ArN/AiN/AvN/AaN/AlN/AsN/A N/A(N/ADN/AAN/ACN/AAN/A)N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A N/A N/A N/A N/A-N/A N/AIN/AsN/A N/AaN/A N/AUN/A.N/ASN/A.N/A N/ApN/AeN/ArN/AmN/AaN/AnN/AeN/AnN/AtN/A N/ArN/AeN/AsN/AiN/AdN/AeN/AnN/AtN/A N/A(N/AGN/ArN/AeN/AeN/AnN/A N/ACN/AaN/ArN/AdN/A N/AhN/AoN/AlN/AdN/AeN/ArN/A)N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A+N/A N/AFN/AoN/ArN/A N/AsN/AtN/AuN/AdN/AyN/A N/AiN/AnN/A N/ACN/AaN/AnN/AaN/AdN/AaN/A,N/A N/AtN/AhN/AiN/AsN/A N/AmN/AeN/AaN/AnN/AsN/A N/AtN/AhN/AeN/A N/AaN/ApN/ApN/AlN/AiN/AcN/AaN/AnN/AtN/A N/AmN/AeN/AeN/AtN/AsN/A N/AoN/AnN/AeN/A N/AoN/AfN/A N/AtN/AhN/AeN/AsN/AeN/A N/AcN/ArN/AiN/AtN/AeN/ArN/AiN/AaN/A:N/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A N/A N/A N/A N/A-N/A N/AIN/AsN/A N/AaN/A N/ACN/AaN/AnN/AaN/AdN/AiN/AaN/AnN/A N/ApN/AeN/ArN/AmN/AaN/AnN/AeN/AnN/AtN/A N/ArN/AeN/AsN/AiN/AdN/AeN/AnN/AtN/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A N/A N/A N/A N/A N/A N/A N/A-N/A N/AHN/AaN/AsN/A N/AaN/A N/AvN/AaN/AlN/AiN/AdN/A N/ACN/AaN/AnN/AaN/AdN/AiN/AaN/AnN/A N/AsN/AtN/AuN/AdN/AyN/A N/ApN/AeN/ArN/AmN/AiN/AtN/A N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
